"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Branched-chain amino acid catabolism"	"Branched-chain amino acid catabolism"	"2/379"	"17/7644"	0.117647058823529	2.3728076982772	1.29416907794614	0.205051333836687	0.646170169653424	0.560467599783602	"DLD/HIBADH"	2
"M1"	"Cytosolic sulfonation of small molecules"	"Cytosolic sulfonation of small molecules"	"2/379"	"17/7644"	0.117647058823529	2.3728076982772	1.29416907794614	0.205051333836687	0.646170169653424	0.560467599783602	"PAPSS2/SULT1C2"	2
"M1"	"PKA-mediated phosphorylation of CREB"	"PKA-mediated phosphorylation of CREB"	"2/379"	"17/7644"	0.117647058823529	2.3728076982772	1.29416907794614	0.205051333836687	0.646170169653424	0.560467599783602	"PRKACB/PRKAR2B"	2
"M1"	"PKA activation in glucagon signalling"	"PKA activation in glucagon signalling"	"2/379"	"17/7644"	0.117647058823529	2.3728076982772	1.29416907794614	0.205051333836687	0.646170169653424	0.560467599783602	"PRKACB/PRKAR2B"	2
"M1"	"Platelet sensitization by LDL"	"Platelet sensitization by LDL"	"2/379"	"17/7644"	0.117647058823529	2.3728076982772	1.29416907794614	0.205051333836687	0.646170169653424	0.560467599783602	"PLA2G4A/APOB"	2
"M1"	"Activation of Matrix Metalloproteinases"	"Activation of Matrix Metalloproteinases"	"3/379"	"32/7644"	0.09375	1.89083113456464	1.1533329826983	0.210119376570537	0.6540304027538	0.56728531775698	"TIMP2/MMP13/MMP10"	3
"M1"	"Signal amplification"	"Signal amplification"	"3/379"	"32/7644"	0.09375	1.89083113456464	1.1533329826983	0.210119376570537	0.6540304027538	0.56728531775698	"GNG11/GNAI1/PLA2G4A"	3
"M1"	"O-linked glycosylation of mucins"	"O-linked glycosylation of mucins"	"5/379"	"64/7644"	0.078125	1.5756926121372	1.05628172453922	0.210161769418221	0.6540304027538	0.56728531775698	"MUC20/GALNT12/GALNT16/GALNT15/MUC19"	5
"M1"	"Glucagon signaling in metabolic regulation"	"Glucagon signaling in metabolic regulation"	"3/379"	"33/7644"	0.0909090909090909	1.83353322139602	1.09595506530726	0.223285018549851	0.680218285525105	0.589999860287039	"GNG11/PRKACB/PRKAR2B"	3
"M1"	"Norepinephrine Neurotransmitter Release Cycle"	"Norepinephrine Neurotransmitter Release Cycle"	"2/379"	"18/7644"	0.111111111111111	2.24098504837291	1.20389365792354	0.223590849291071	0.680218285525105	0.589999860287039	"STXBP1/MAOA"	2
"M1"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	"2/379"	"18/7644"	0.111111111111111	2.24098504837291	1.20389365792354	0.223590849291071	0.680218285525105	0.589999860287039	"EPAS1/EGLN3"	2
"M1"	"Regulation of signaling by CBL"	"Regulation of signaling by CBL"	"2/379"	"18/7644"	0.111111111111111	2.24098504837291	1.20389365792354	0.223590849291071	0.680218285525105	0.589999860287039	"BLNK/YES1"	2
"M1"	"PI-3K cascade"	"PI-3K cascade"	"7/379"	"100/7644"	0.07	1.41182058047493	0.94676224764482	0.226739428508368	0.680218285525105	0.589999860287039	"IRS1/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	7
"M1"	"PI3K events in ERBB2 signaling"	"PI3K events in ERBB2 signaling"	"7/379"	"100/7644"	0.07	1.41182058047493	0.94676224764482	0.226739428508368	0.680218285525105	0.589999860287039	"IRS1/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	7
"M1"	"PI3K events in ERBB4 signaling"	"PI3K events in ERBB4 signaling"	"7/379"	"100/7644"	0.07	1.41182058047493	0.94676224764482	0.226739428508368	0.680218285525105	0.589999860287039	"IRS1/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	7
"M1"	"PI3K/AKT Signaling in Cancer"	"PI3K/AKT Signaling in Cancer"	"7/379"	"100/7644"	0.07	1.41182058047493	0.94676224764482	0.226739428508368	0.680218285525105	0.589999860287039	"IRS1/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	7
"M1"	"PIP3 activates AKT signaling"	"PIP3 activates AKT signaling"	"7/379"	"100/7644"	0.07	1.41182058047493	0.94676224764482	0.226739428508368	0.680218285525105	0.589999860287039	"IRS1/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	7
"M1"	"Peptide ligand-binding receptors"	"Peptide ligand-binding receptors"	"12/379"	"190/7644"	0.0631578947368421	1.27382308012776	0.87294299256563	0.233077478638967	0.696446649319623	0.604075830567757	"ANXA1/EDNRB/CCL2/NMB/CXCL8/AGTR1/ACKR1/GRP/GPER1/ACKR4/PENK/NPY5R"	12
"M1"	"Diseases of glycosylation"	"Diseases of glycosylation"	"14/379"	"227/7644"	0.0616740088105727	1.24389478455941	0.851991040991544	0.235815520751268	0.701831906997822	0.608746833017059	"DCN/BGN/FMOD/PAPSS2/CHST15/SDC1/SDC2/PRELP/DSEL/GPC3/OGN/OMD/LYVE1/ST6GALNAC1"	14
"M1"	"Gap junction assembly"	"Gap junction assembly"	"2/379"	"19/7644"	0.105263157894737	2.1230384668796	1.11939982355762	0.242250489342281	0.718133861686604	0.622886633715539	"GJA1/GJB2"	2
"M1"	"PI3K Cascade"	"PI3K Cascade"	"5/379"	"68/7644"	0.0735294117647059	1.48300481142325	0.913733727530567	0.246932446318013	0.729131239127992	0.632425411622595	"IRS1/IRS2/FGFR3/FGF2/KLB"	5
"M1"	"O-linked glycosylation"	"O-linked glycosylation"	"7/379"	"103/7644"	0.0679611650485437	1.37069959269411	0.865087379490476	0.249166166330058	0.729979002920091	0.633160735164373	"SPON1/ADAMTS1/MUC20/GALNT12/GALNT16/GALNT15/MUC19"	7
"M1"	"PI3K/AKT activation"	"PI3K/AKT activation"	"7/379"	"103/7644"	0.0679611650485437	1.37069959269411	0.865087379490476	0.249166166330058	0.729979002920091	0.633160735164373	"IRS1/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	7
"M1"	"GAB1 signalosome"	"GAB1 signalosome"	"7/379"	"104/7644"	0.0673076923076923	1.35751978891821	0.838426134913906	0.256790056396281	0.74938732411366	0.649994900073322	"IRS1/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	7
"M1"	"Fatty Acyl-CoA Biosynthesis"	"Fatty Acyl-CoA Biosynthesis"	"2/379"	"20/7644"	0.1	2.01688654353562	1.03999147621053	0.260972939985139	0.755464453854397	0.655266010501077	"ACSL1/FASN"	2
"M1"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"2/379"	"20/7644"	0.1	2.01688654353562	1.03999147621053	0.260972939985139	0.755464453854397	0.655266010501077	"LEP/GRP"	2
"M1"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"6/379"	"87/7644"	0.0689655172413793	1.39095623692112	0.837619513886057	0.261894344002858	0.755464453854397	0.655266010501077	"GNG11/ADM/CD55/FZD4/RAMP1/WNT11"	6
"M1"	"Gamma carboxylation, hypusine formation and arylsulfatase activation"	"Gamma carboxylation, hypusine formation and arylsulfatase activation"	"3/379"	"36/7644"	0.0833333333333333	1.68073878627968	0.935040064494343	0.263629839044781	0.757557008749372	0.657081026536297	"GAS6/PROS1/STS"	3
"M1"	"NCAM signaling for neurite out-growth"	"NCAM signaling for neurite out-growth"	"5/379"	"70/7644"	0.0714285714285714	1.44063324538259	0.845857795685096	0.265912718335752	0.761200529587078	0.66024130145237	"COL4A2/COL4A5/COL9A3/COL6A6/SPTBN1"	5
"M1"	"Downstream signal transduction"	"Downstream signal transduction"	"10/379"	"161/7644"	0.062111801242236	1.25272456120225	0.740212205579208	0.276505011334784	0.787739114356318	0.683260031820638	"PRKACB/IRS1/PRKAR2B/FOXO1/IRS2/FGFR3/NR4A1/GRB7/FGF2/KLB"	10
"M1"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"3/379"	"37/7644"	0.0810810810810811	1.63531341367753	0.88474049229267	0.277284168253424	0.787739114356318	0.683260031820638	"BHLHE41/MED1/DBP"	3
"M1"	"IRS-related events triggered by IGF1R"	"IRS-related events triggered by IGF1R"	"6/379"	"89/7644"	0.0674157303370786	1.3596987933948	0.779561666653301	0.278997237985978	0.788645434735012	0.684046145496474	"IRS1/IRS2/FGFR3/IGF1/FGF2/KLB"	6
"M1"	"SOS-mediated signalling"	"SOS-mediated signalling"	"2/379"	"21/7644"	0.0952380952380952	1.92084432717678	0.965087365203015	0.279706247519351	0.788645434735012	0.684046145496474	"IRS1/IRS2"	2
"M1"	"Signaling by FGFR"	"Signaling by FGFR"	"10/379"	"162/7644"	0.0617283950617284	1.24499169354051	0.719836295197073	0.282849785910763	0.794521870535851	0.689143180338464	"PRKACB/IRS1/PRKAR2B/FOXO1/IRS2/FGFR3/NR4A1/SPRY2/FGF2/KLB"	10
"M1"	"Signaling by SCF-KIT"	"Signaling by SCF-KIT"	"9/379"	"144/7644"	0.0625	1.26055408970976	0.720911965926722	0.285145524950885	0.79798187952673	0.692144282873711	"IRS1/FOXO1/YES1/IRS2/FGFR3/NR4A1/GRB7/FGF2/KLB"	9
"M1"	"ADP signalling through P2Y purinoceptor 12"	"ADP signalling through P2Y purinoceptor 12"	"2/379"	"22/7644"	0.0909090909090909	1.83353322139602	0.894197615550089	0.298403430218097	0.816797710450997	0.708464540433286	"GNG11/GNAI1"	2
"M1"	"Cholesterol biosynthesis"	"Cholesterol biosynthesis"	"2/379"	"22/7644"	0.0909090909090909	1.83353322139602	0.894197615550089	0.298403430218097	0.816797710450997	0.708464540433286	"SC5D/TM7SF2"	2
"M1"	"Nephrin interactions"	"Nephrin interactions"	"2/379"	"22/7644"	0.0909090909090909	1.83353322139602	0.894197615550089	0.298403430218097	0.816797710450997	0.708464540433286	"MAGI2/SPTBN1"	2
"M1"	"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	"2/379"	"22/7644"	0.0909090909090909	1.83353322139602	0.894197615550089	0.298403430218097	0.816797710450997	0.708464540433286	"POLR2E/FGF2"	2
"M1"	"Pyruvate metabolism"	"Pyruvate metabolism"	"2/379"	"22/7644"	0.0909090909090909	1.83353322139602	0.894197615550089	0.298403430218097	0.816797710450997	0.708464540433286	"LDHB/DLD"	2
"M1"	"Smooth Muscle Contraction"	"Smooth Muscle Contraction"	"2/379"	"22/7644"	0.0909090909090909	1.83353322139602	0.894197615550089	0.298403430218097	0.816797710450997	0.708464540433286	"MYL9/LMOD1"	2
"M1"	"IGF1R signaling cascade"	"IGF1R signaling cascade"	"6/379"	"92/7644"	0.0652173913043478	1.31536078926236	0.695031266906916	0.305102673593849	0.829083352157199	0.719120718081612	"IRS1/IRS2/FGFR3/IGF1/FGF2/KLB"	6
"M1"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"6/379"	"92/7644"	0.0652173913043478	1.31536078926236	0.695031266906916	0.305102673593849	0.829083352157199	0.719120718081612	"IRS1/IRS2/FGFR3/IGF1/FGF2/KLB"	6
"M1"	"Complement cascade"	"Complement cascade"	"5/379"	"75/7644"	0.0666666666666667	1.34459102902375	0.68493454641372	0.31460366381286	0.846912885085259	0.73458549190553	"CFD/CD55/CFH/C7/PROS1"	5
"M1"	"Incretin synthesis, secretion, and inactivation"	"Incretin synthesis, secretion, and inactivation"	"2/379"	"23/7644"	0.0869565217391304	1.75381438568315	0.826905887079515	0.317022115167387	0.846912885085259	0.73458549190553	"LEP/GRP"	2
"M1"	"RNA Polymerase III Transcription Termination"	"RNA Polymerase III Transcription Termination"	"2/379"	"23/7644"	0.0869565217391304	1.75381438568315	0.826905887079515	0.317022115167387	0.846912885085259	0.73458549190553	"POLR2E/NFIX"	2
"M1"	"Interleukin-1 signaling"	"Interleukin-1 signaling"	"3/379"	"40/7644"	0.075	1.51266490765171	0.742465464915166	0.318566793228491	0.846912885085259	0.73458549190553	"IL1R1/MAP3K8/IL1R2"	3
"M1"	"RNA Polymerase III Abortive And Retractive Initiation"	"RNA Polymerase III Abortive And Retractive Initiation"	"3/379"	"40/7644"	0.075	1.51266490765171	0.742465464915166	0.318566793228491	0.846912885085259	0.73458549190553	"POLR2E/BDP1/NFIX"	3
"M1"	"RNA Polymerase III Transcription"	"RNA Polymerase III Transcription"	"3/379"	"40/7644"	0.075	1.51266490765171	0.742465464915166	0.318566793228491	0.846912885085259	0.73458549190553	"POLR2E/BDP1/NFIX"	3
"M1"	"Downstream signaling of activated FGFR"	"Downstream signaling of activated FGFR"	"9/379"	"149/7644"	0.0604026845637584	1.21825361690071	0.614472555644203	0.319568461972171	0.846912885085259	0.73458549190553	"PRKACB/IRS1/PRKAR2B/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	9
"M1"	"Orphan transporters"	"Orphan transporters"	"7/379"	"114/7644"	0.0614035087719298	1.23843910567977	0.585822634107759	0.336087322003607	0.887554547544736	0.769836786501961	"TUBB2A/TUBB6/APOD/MED1/TUBB2B/CLCA2/APOB"	7
"M1"	"Cellular responses to stress"	"Cellular responses to stress"	"14/379"	"249/7644"	0.0562248995983936	1.13399243411641	0.490958277361161	0.352277248893535	0.91519533438704	0.793811532142022	"EPAS1/SOD2/FOS/CDKN2C/GPX8/GPX3/CCNE2/MAP4K4/ID1/CXCL8/EGLN3/KDM6B/MAPK10/HIST1H1D"	14
"M1"	"ADP signalling through P2Y purinoceptor 1"	"ADP signalling through P2Y purinoceptor 1"	"2/379"	"25/7644"	0.08	1.6135092348285	0.701739377584632	0.353875529296322	0.91519533438704	0.793811532142022	"GNG11/PLA2G4A"	2
"M1"	"Basigin interactions"	"Basigin interactions"	"2/379"	"25/7644"	0.08	1.6135092348285	0.701739377584632	0.353875529296322	0.91519533438704	0.793811532142022	"CAV1/SLC7A10"	2
"M1"	"Cellular response to hypoxia"	"Cellular response to hypoxia"	"2/379"	"25/7644"	0.08	1.6135092348285	0.701739377584632	0.353875529296322	0.91519533438704	0.793811532142022	"EPAS1/EGLN3"	2
"M1"	"Effects of PIP2 hydrolysis"	"Effects of PIP2 hydrolysis"	"2/379"	"25/7644"	0.08	1.6135092348285	0.701739377584632	0.353875529296322	0.91519533438704	0.793811532142022	"MGLL/RASGRP1"	2
"M1"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"2/379"	"25/7644"	0.08	1.6135092348285	0.701739377584632	0.353875529296322	0.91519533438704	0.793811532142022	"EPAS1/EGLN3"	2
"M1"	"Ion transport by P-type ATPases"	"Ion transport by P-type ATPases"	"3/379"	"43/7644"	0.0697674418604651	1.40713014665276	0.61145689784384	0.359926988944326	0.921314818116875	0.799119379082426	"ATP9A/FXYD6/FXYD1"	3
"M1"	"Iron uptake and transport"	"Iron uptake and transport"	"3/379"	"43/7644"	0.0697674418604651	1.40713014665276	0.61145689784384	0.359926988944326	0.921314818116875	0.799119379082426	"STEAP2/CYBRD1/TF"	3
"M1"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"3/379"	"43/7644"	0.0697674418604651	1.40713014665276	0.61145689784384	0.359926988944326	0.921314818116875	0.799119379082426	"GNG11/PRKACB/PRKAR2B"	3
"M1"	"ATF4 activates genes"	"ATF4 activates genes"	"2/379"	"26/7644"	0.0769230769230769	1.55145118733509	0.643290283090893	0.372045610651799	0.930114026629498	0.806751534676533	"CCL2/CXCL8"	2
"M1"	"Calmodulin induced events"	"Calmodulin induced events"	"2/379"	"26/7644"	0.0769230769230769	1.55145118733509	0.643290283090893	0.372045610651799	0.930114026629498	0.806751534676533	"PRKACB/PRKAR2B"	2
"M1"	"CaM pathway"	"CaM pathway"	"2/379"	"26/7644"	0.0769230769230769	1.55145118733509	0.643290283090893	0.372045610651799	0.930114026629498	0.806751534676533	"PRKACB/PRKAR2B"	2
"M1"	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"2/379"	"26/7644"	0.0769230769230769	1.55145118733509	0.643290283090893	0.372045610651799	0.930114026629498	0.806751534676533	"POLR2E/BDP1"	2
"M1"	"Termination of O-glycan biosynthesis"	"Termination of O-glycan biosynthesis"	"2/379"	"26/7644"	0.0769230769230769	1.55145118733509	0.643290283090893	0.372045610651799	0.930114026629498	0.806751534676533	"MUC20/MUC19"	2
"M1"	"WNT ligand biogenesis and trafficking"	"WNT ligand biogenesis and trafficking"	"2/379"	"26/7644"	0.0769230769230769	1.55145118733509	0.643290283090893	0.372045610651799	0.930114026629498	0.806751534676533	"WLS/WNT11"	2
"M1"	"WNT ligand secretion is abrogated by the PORCN inhibitor LGK974"	"WNT ligand secretion is abrogated by the PORCN inhibitor LGK974"	"2/379"	"26/7644"	0.0769230769230769	1.55145118733509	0.643290283090893	0.372045610651799	0.930114026629498	0.806751534676533	"WLS/WNT11"	2
"M1"	"FRS2-mediated cascade"	"FRS2-mediated cascade"	"3/379"	"44/7644"	0.0681818181818182	1.37514991604701	0.569978036818571	0.373650012508297	0.931021625851239	0.807538757580443	"FGFR3/FGF2/KLB"	3
"M1"	"Signaling by FGFR in disease"	"Signaling by FGFR in disease"	"10/379"	"177/7644"	0.0564971751412429	1.13948392290148	0.428816448986891	0.38186627609981	0.948343400910124	0.822563118263097	"PRKACB/IRS1/PRKAR2B/FOXO1/IRS2/FGFR3/NR4A1/SPRY2/FGF2/KLB"	10
"M1"	"RNA Polymerase III Transcription Initiation From Type 1 Promoter"	"RNA Polymerase III Transcription Initiation From Type 1 Promoter"	"2/379"	"27/7644"	0.0740740740740741	1.49399003224861	0.587275408383166	0.390007325204018	0.963359768449028	0.835587841265262	"POLR2E/BDP1"	2
"M1"	"Cellular Senescence"	"Cellular Senescence"	"9/379"	"159/7644"	0.0566037735849057	1.14163389256733	0.412195813427615	0.390481826144673	0.963359768449028	0.835587841265262	"FOS/CDKN2C/CCNE2/MAP4K4/ID1/CXCL8/KDM6B/MAPK10/HIST1H1D"	9
"M1"	"DAP12 interactions"	"DAP12 interactions"	"10/379"	"179/7644"	0.0558659217877095	1.12675225895845	0.391923263623032	0.395396889825912	0.967971444995731	0.839587863869981	"PRKACB/IRS1/PRKAR2B/FOXO1/IRS2/FGFR3/NR4A1/SIGLEC15/FGF2/KLB"	10
"M1"	"E2F-enabled inhibition of pre-replication complex formation"	"E2F-enabled inhibition of pre-replication complex formation"	"1/379"	"10/7644"	0.1	2.01688654353562	0.734903216186689	0.398804235338241	0.967971444995731	0.839587863869981	"ORC6"	1
"M1"	"GP1b-IX-V activation signalling"	"GP1b-IX-V activation signalling"	"1/379"	"10/7644"	0.1	2.01688654353562	0.734903216186689	0.398804235338241	0.967971444995731	0.839587863869981	"VWF"	1
"M1"	"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation"	"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation"	"1/379"	"10/7644"	0.1	2.01688654353562	0.734903216186689	0.398804235338241	0.967971444995731	0.839587863869981	"GATA6"	1
"M1"	"Regulation of signaling by NODAL"	"Regulation of signaling by NODAL"	"1/379"	"10/7644"	0.1	2.01688654353562	0.734903216186689	0.398804235338241	0.967971444995731	0.839587863869981	"ACVR1C"	1
"M1"	"G alpha (z) signalling events"	"G alpha (z) signalling events"	"3/379"	"46/7644"	0.0652173913043478	1.31536078926236	0.489971354732886	0.400908481897729	0.969939875559021	0.841295218379614	"GNG11/ADRA2A/GNAI1"	3
"M1"	"G-protein activation"	"G-protein activation"	"2/379"	"28/7644"	0.0714285714285714	1.44063324538259	0.533490308840252	0.40773667534524	0.980136238810674	0.850139221873679	"GNG11/GNAI1"	2
"M1"	"RNA Polymerase III Transcription Initiation From Type 3 Promoter"	"RNA Polymerase III Transcription Initiation From Type 3 Promoter"	"2/379"	"28/7644"	0.0714285714285714	1.44063324538259	0.533490308840252	0.40773667534524	0.980136238810674	0.850139221873679	"POLR2E/BDP1"	2
"M1"	"Transmission across Chemical Synapses"	"Transmission across Chemical Synapses"	"11/379"	"201/7644"	0.054726368159204	1.10376875516875	0.340505672744799	0.41240051538142	0.983145394751072	0.852749268710403	"SLC38A1/ALDH2/MYO6/GLUL/GNG11/PRKACB/RRAS/STXBP1/MAOA/GNAI1/BCHE"	11
"M1"	"IRS-mediated signalling"	"IRS-mediated signalling"	"5/379"	"85/7644"	0.0588235294117647	1.1864038491386	0.394698877875104	0.414190202124528	0.983145394751072	0.852749268710403	"IRS1/IRS2/FGFR3/FGF2/KLB"	5
"M1"	"PERK regulates gene expression"	"PERK regulates gene expression"	"2/379"	"29/7644"	0.0689655172413793	1.39095623692112	0.481754651262255	0.425212542130685	0.983145394751072	0.852749268710403	"CCL2/CXCL8"	2
"M1"	"Transferrin endocytosis and recycling"	"Transferrin endocytosis and recycling"	"2/379"	"29/7644"	0.0689655172413793	1.39095623692112	0.481754651262255	0.425212542130685	0.983145394751072	0.852749268710403	"STEAP2/TF"	2
"M1"	"YAP1- and WWTR1 (TAZ)-stimulated gene expression"	"YAP1- and WWTR1 (TAZ)-stimulated gene expression"	"2/379"	"29/7644"	0.0689655172413793	1.39095623692112	0.481754651262255	0.425212542130685	0.983145394751072	0.852749268710403	"MED1/KAT2B"	2
"M1"	"DAP12 signaling"	"DAP12 signaling"	"9/379"	"164/7644"	0.0548780487804878	1.10682798120857	0.315856538727922	0.426344709764231	0.983145394751072	0.852749268710403	"PRKACB/IRS1/PRKAR2B/FOXO1/IRS2/FGFR3/NR4A1/FGF2/KLB"	9
"M1"	"Chaperonin-mediated protein folding"	"Chaperonin-mediated protein folding"	"3/379"	"48/7644"	0.0625	1.26055408970976	0.413580220522423	0.427826251336006	0.983145394751072	0.852749268710403	"TUBB2A/TUBB6/TUBB2B"	3
"M1"	"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"ACSL1"	1
"M1"	"alpha-linolenic acid (ALA) metabolism"	"alpha-linolenic acid (ALA) metabolism"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"ACSL1"	1
"M1"	"CDC6 association with the ORC:origin complex"	"CDC6 association with the ORC:origin complex"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"ORC6"	1
"M1"	"FGFR1c ligand binding and activation"	"FGFR1c ligand binding and activation"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"FGF2"	1
"M1"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"ACACB"	1
"M1"	"Nicotinate metabolism"	"Nicotinate metabolism"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"PTGIS"	1
"M1"	"Purine ribonucleoside monophosphate biosynthesis"	"Purine ribonucleoside monophosphate biosynthesis"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"ADSSL1"	1
"M1"	"Signaling by activated point mutants of FGFR1"	"Signaling by activated point mutants of FGFR1"	"1/379"	"11/7644"	0.0909090909090909	1.83353322139602	0.631837431084245	0.428651392111467	0.983145394751072	0.852749268710403	"FGF2"	1
"M1"	"IRS-related events"	"IRS-related events"	"5/379"	"88/7644"	0.0568181818181818	1.14595826337251	0.314526885388207	0.443858754895226	0.999999095743743	0.86736763672931	"IRS1/IRS2/FGFR3/FGF2/KLB"	5
"M1"	"Bile salt and organic anion SLC transporters"	"Bile salt and organic anion SLC transporters"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"SLC16A7"	1
"M1"	"Caspase-mediated cleavage of cytoskeletal proteins"	"Caspase-mediated cleavage of cytoskeletal proteins"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"VIM"	1
"M1"	"ERKs are inactivated"	"ERKs are inactivated"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"DUSP6"	1
"M1"	"Hyaluronan uptake and degradation"	"Hyaluronan uptake and degradation"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"LYVE1"	1
"M1"	"Membrane binding and targetting of GAG proteins"	"Membrane binding and targetting of GAG proteins"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"NMT2"	1
"M1"	"P2Y receptors"	"P2Y receptors"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"P2RY14"	1
"M1"	"PECAM1 interactions"	"PECAM1 interactions"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"YES1"	1
"M1"	"Synthesis And Processing Of GAG, GAGPOL Polyproteins"	"Synthesis And Processing Of GAG, GAGPOL Polyproteins"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"NMT2"	1
"M1"	"Vitamin B5 (pantothenate) metabolism"	"Vitamin B5 (pantothenate) metabolism"	"1/379"	"12/7644"	0.0833333333333333	1.68073878627968	0.538996150692818	0.457020463563027	0.999999095743743	0.86736763672931	"FASN"	1
"M1"	"Amino acid transport across the plasma membrane"	"Amino acid transport across the plasma membrane"	"2/379"	"31/7644"	0.0645161290322581	1.30121712486169	0.38381002688155	0.459332407273135	0.999999095743743	0.86736763672931	"SLC38A1/SLC7A10"	2
"M1"	"DAG and IP3 signaling"	"DAG and IP3 signaling"	"2/379"	"31/7644"	0.0645161290322581	1.30121712486169	0.38381002688155	0.459332407273135	0.999999095743743	0.86736763672931	"PRKACB/PRKAR2B"	2
"M1"	"Aquaporin-mediated transport"	"Aquaporin-mediated transport"	"3/379"	"51/7644"	0.0588235294117647	1.1864038491386	0.305047162511805	0.467355620034886	0.999999095743743	0.86736763672931	"GNG11/PRKACB/PRKAR2B"	3
"M1"	"Oxidative Stress Induced Senescence"	"Oxidative Stress Induced Senescence"	"5/379"	"91/7644"	0.0549450549450549	1.10817941952507	0.23710424313092	0.473152832451016	0.999999095743743	0.86736763672931	"FOS/CDKN2C/MAP4K4/KDM6B/MAPK10"	5
"M1"	"CD28 co-stimulation"	"CD28 co-stimulation"	"2/379"	"32/7644"	0.0625	1.26055408970976	0.337331749845115	0.475946609319975	0.999999095743743	0.86736763672931	"YES1/MAP3K8"	2
"M1"	"Oncogene Induced Senescence"	"Oncogene Induced Senescence"	"2/379"	"32/7644"	0.0625	1.26055408970976	0.337331749845115	0.475946609319975	0.999999095743743	0.86736763672931	"CDKN2C/ID1"	2
